order_id,user_id,user_name,city,membership,restaurant_id,restaurant_name_orders,cuisine,rating,order_date,total_amount
6859,2153,User_2153,Bangalore,Gold,301,Classic Tiffins North Indian,Italian,4.8,03-05-2023,128.35
6860,824,User_824,Hyderabad,Regular,134,New Tiffins Non-Veg,Mexican,4.3,15-07-2023,800.23
6861,393,User_393,Pune,Gold,35,Royal Biryani North Indian,Chinese,3.9,05-08-2023,273.18
6862,1841,User_1841,Chennai,Regular,59,Sai Biryani Non-Veg,Chinese,4.6,25-04-2023,1490.16
6863,710,User_710,Hyderabad,Regular,426,Royal Foods Non-Veg,Chinese,3.5,12-10-2023,971.12
6864,2592,User_2592,Hyderabad,Regular,330,Udupi Eatery Multicuisine,Italian,3.9,14-10-2023,339.18
6865,2903,User_2903,Bangalore,Regular,25,Swagath Cafe Punjabi,Chinese,3.7,18-07-2023,398.33
6866,1889,User_1889,Pune,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,19-12-2023,754.48
6867,1197,User_1197,Bangalore,Regular,149,Amma Restaurant South Indian,Mexican,3.6,04-05-2023,1197.42
6868,1253,User_1253,Bangalore,Regular,491,Classic Tiffins Chinese,Chinese,3.0,10-01-2023,578.53
6869,1927,User_1927,Hyderabad,Gold,479,Grand Mess Andhra,Indian,3.8,04-03-2023,351.09
6870,1253,User_1253,Bangalore,Regular,174,Amma Biryani North Indian,Mexican,3.1,20-08-2023,575.7
6871,2862,User_2862,Pune,Regular,446,Annapurna Cafe Andhra,Indian,4.9,16-07-2023,208.79
6872,2512,User_2512,Bangalore,Regular,366,Swagath Mess Chinese,Indian,4.5,18-08-2023,784.36
6873,1798,User_1798,Hyderabad,Gold,108,Darbar Curry House North Indian,Chinese,4.0,10-06-2023,1169.68
6874,2406,User_2406,Pune,Regular,467,Sai Biryani South Indian,Italian,3.3,09-12-2023,120.37
6875,1893,User_1893,Hyderabad,Regular,463,Hotel Delights Chinese,Chinese,3.2,28-02-2023,1375.29
6876,138,User_138,Hyderabad,Gold,76,Amma Kitchen Punjabi,Italian,4.7,03-09-2023,848.75
6877,605,User_605,Bangalore,Gold,414,Darbar Delights South Indian,Chinese,4.7,21-05-2023,1097.36
6878,1847,User_1847,Bangalore,Regular,205,Sri Mess North Indian,Italian,4.2,22-02-2023,1157.03
6879,1273,User_1273,Chennai,Regular,329,Spice Tiffins Pure Veg,Chinese,3.3,09-04-2023,268.17
6880,1605,User_1605,Bangalore,Regular,267,Darbar Cafe Punjabi,Chinese,4.2,16-06-2023,1161.85
6881,780,User_780,Bangalore,Gold,262,Hotel Cafe Punjabi,Chinese,4.9,21-12-2023,1319.76
6882,1368,User_1368,Pune,Gold,432,Hotel Eatery Pure Veg,Mexican,5.0,01-08-2023,1470.87
6883,636,User_636,Chennai,Regular,382,Annapurna Mess Andhra,Mexican,4.8,07-12-2023,672.87
6884,1016,User_1016,Hyderabad,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,06-08-2023,1268.08
6885,342,User_342,Bangalore,Gold,470,Darbar Foods Multicuisine,Italian,3.6,13-03-2023,515.89
6886,1122,User_1122,Chennai,Regular,122,Amma Eatery Non-Veg,Indian,3.9,20-02-2023,432.56
6887,2637,User_2637,Hyderabad,Regular,427,Spice Kitchen Pure Veg,Indian,3.6,13-09-2023,888.48
6888,749,User_749,Bangalore,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6,08-08-2023,1232.97
6889,1620,User_1620,Pune,Gold,388,Spice Cafe South Indian,Indian,3.9,31-10-2023,469.24
6890,2579,User_2579,Bangalore,Gold,304,Hotel Tiffins Andhra,Italian,4.1,17-05-2023,1310.8
6891,630,User_630,Chennai,Gold,471,Swagath Tiffins Punjabi,Indian,3.0,22-08-2023,520.19
6892,2849,User_2849,Pune,Regular,39,Ruchi Delights South Indian,Indian,4.8,26-02-2023,1001.89
6893,2307,User_2307,Pune,Gold,392,Classic Tiffins Chinese,Italian,3.3,18-07-2023,1401.16
6894,212,User_212,Pune,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,15-08-2023,787.87
6895,2577,User_2577,Pune,Regular,454,Taste of Dhaba South Indian,Italian,4.5,08-01-2023,536.68
6896,2219,User_2219,Pune,Regular,329,Spice Tiffins Pure Veg,Chinese,3.3,03-05-2023,291.85
6897,2071,User_2071,Hyderabad,Regular,488,New Biryani North Indian,Chinese,4.1,01-01-2023,1191.28
6898,2798,User_2798,Pune,Regular,371,Sai Dhaba Family Restaurant,Chinese,3.1,09-10-2023,1085.46
6899,1006,User_1006,Chennai,Regular,492,Swagath Kitchen North Indian,Italian,4.0,10-08-2023,874.07
6900,387,User_387,Bangalore,Regular,51,Sri Eatery South Indian,Italian,3.0,02-08-2023,1156.41
6901,1378,User_1378,Pune,Regular,430,Royal Delights South Indian,Mexican,4.1,01-01-2023,1288.41
6902,285,User_285,Hyderabad,Regular,31,Udupi Delights North Indian,Mexican,4.7,15-01-2023,793.54
6903,643,User_643,Pune,Gold,16,Sai Mess Andhra,Indian,4.6,30-03-2023,239.48
6904,2885,User_2885,Hyderabad,Gold,426,Royal Foods Non-Veg,Chinese,3.5,18-11-2023,133.83
6905,2171,User_2171,Chennai,Gold,71,New Dhaba Non-Veg,Indian,3.7,01-02-2023,1479.02
6906,1238,User_1238,Chennai,Regular,30,Spice Tiffins Non-Veg,Mexican,4.6,15-07-2023,168.17
6907,2694,User_2694,Bangalore,Regular,134,New Tiffins Non-Veg,Mexican,4.3,15-12-2023,1292.86
6908,1043,User_1043,Pune,Gold,421,Ruchi Foods Chinese,Indian,3.0,12-11-2023,1129.17
6909,1317,User_1317,Pune,Regular,422,Sai Curry House South Indian,Mexican,3.0,18-11-2023,1207.77
6910,2917,User_2917,Bangalore,Gold,475,Ruchi Kitchen Punjabi,Italian,4.9,16-08-2023,763.02
6911,2442,User_2442,Hyderabad,Regular,169,Ruchi Curry House Pure Veg,Italian,4.2,15-06-2023,647.58
6912,2821,User_2821,Hyderabad,Gold,401,Darbar Eatery Pure Veg,Indian,4.6,20-04-2023,499.2
6913,1881,User_1881,Hyderabad,Gold,451,Classic Curry House Andhra,Chinese,3.7,11-11-2023,863.03
6914,224,User_224,Bangalore,Regular,61,Hotel Curry House North Indian,Italian,4.4,29-03-2023,101.65
6915,172,User_172,Chennai,Gold,447,Amma Biryani South Indian,Chinese,3.2,13-08-2023,1160.64
6916,2573,User_2573,Hyderabad,Gold,276,Sri Kitchen Chinese,Italian,3.4,29-04-2023,1083.73
6917,563,User_563,Pune,Regular,59,Sai Biryani Non-Veg,Chinese,4.6,17-02-2023,111.14
6918,1002,User_1002,Pune,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,03-09-2023,629.74
6919,1549,User_1549,Pune,Regular,375,Hotel Delights Multicuisine,Chinese,4.3,19-04-2023,983.23
6920,837,User_837,Bangalore,Gold,321,Sai Restaurant Non-Veg,Chinese,4.7,21-08-2023,1129.39
6921,2927,User_2927,Bangalore,Gold,414,Darbar Delights South Indian,Chinese,4.7,06-02-2023,838.53
6922,1066,User_1066,Bangalore,Regular,211,Darbar Mess Multicuisine,Chinese,3.1,14-03-2023,1358.17
6923,861,User_861,Chennai,Regular,444,Classic Cafe Family Restaurant,Chinese,4.7,01-01-2024,624.99
6924,1553,User_1553,Pune,Regular,343,Sai Cafe Andhra,Mexican,4.4,19-01-2023,1337.46
6925,1650,User_1650,Bangalore,Gold,93,Swagath Cafe Multicuisine,Chinese,4.9,25-03-2023,1067.51
6926,2976,User_2976,Pune,Regular,65,Grand Eatery Non-Veg,Mexican,3.2,18-08-2023,809.38
6927,637,User_637,Hyderabad,Gold,253,New Restaurant North Indian,Italian,4.6,23-04-2023,355.78
6928,1605,User_1605,Bangalore,Regular,13,Taste of Mess Punjabi,Indian,4.6,07-04-2023,920.79
6929,1715,User_1715,Pune,Regular,108,Darbar Curry House North Indian,Chinese,4.0,17-09-2023,768.02
6930,728,User_728,Hyderabad,Gold,99,Sri Restaurant Family Restaurant,Italian,4.0,11-06-2023,1106.22
6931,2235,User_2235,Chennai,Gold,477,Swagath Biryani North Indian,Indian,4.1,16-09-2023,336.63
6932,2275,User_2275,Bangalore,Gold,336,Sai Foods Andhra,Mexican,4.9,10-08-2023,1017.09
6933,271,User_271,Pune,Regular,61,Hotel Curry House North Indian,Italian,4.4,21-07-2023,1085.65
6934,1686,User_1686,Hyderabad,Gold,487,Amma Eatery Chinese,Chinese,4.8,08-07-2023,1100.64
6935,2154,User_2154,Bangalore,Gold,181,Classic Foods Pure Veg,Indian,4.0,14-11-2023,1060.17
6936,2088,User_2088,Hyderabad,Regular,394,Grand Tiffins South Indian,Mexican,3.5,16-12-2023,843.96
6937,2850,User_2850,Hyderabad,Gold,452,Classic Delights Multicuisine,Chinese,4.4,16-05-2023,1277.18
6938,2034,User_2034,Pune,Gold,396,Taste of Delights Non-Veg,Mexican,4.8,20-07-2023,1052.44
6939,79,User_79,Hyderabad,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,08-12-2023,606.32
6940,782,User_782,Hyderabad,Gold,453,Annapurna Foods Punjabi,Chinese,3.7,28-09-2023,458.92
6941,433,User_433,Pune,Regular,60,Grand Restaurant North Indian,Mexican,3.6,22-06-2023,816.85
6942,1046,User_1046,Chennai,Regular,259,Amma Curry House Family Restaurant,Mexican,3.7,28-07-2023,770.8
6943,714,User_714,Hyderabad,Gold,114,Ruchi Mess Andhra,Indian,3.9,19-05-2023,560.32
6944,189,User_189,Bangalore,Gold,223,Amma Eatery Punjabi,Italian,3.4,10-05-2023,654.37
6945,2841,User_2841,Hyderabad,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,29-10-2023,1129.57
6946,2239,User_2239,Chennai,Regular,273,Swagath Delights Andhra,Indian,3.9,03-05-2023,468.45
6947,1069,User_1069,Chennai,Regular,356,Hotel Foods Multicuisine,Indian,4.2,31-03-2023,375.28
6948,1282,User_1282,Chennai,Regular,39,Ruchi Delights South Indian,Indian,4.8,05-08-2023,900.54
6949,404,User_404,Hyderabad,Gold,146,Swagath Curry House Punjabi,Indian,4.8,08-02-2023,879.45
6950,1781,User_1781,Hyderabad,Gold,48,Royal Tiffins North Indian,Mexican,3.8,10-07-2023,948.71
6951,131,User_131,Chennai,Gold,170,Spice Tiffins Family Restaurant,Mexican,4.4,19-10-2023,108.02
6952,2766,User_2766,Bangalore,Gold,283,Grand Kitchen Punjabi,Chinese,4.6,20-07-2023,1147.34
6953,630,User_630,Chennai,Gold,22,Sri Biryani Non-Veg,Chinese,5.0,01-12-2023,1469.88
6954,2584,User_2584,Pune,Gold,383,Amma Biryani North Indian,Indian,3.1,02-04-2023,744.36
6955,436,User_436,Bangalore,Gold,278,Swagath Mess Non-Veg,Indian,3.5,19-03-2023,702.13
6956,1899,User_1899,Chennai,Gold,426,Royal Foods Non-Veg,Chinese,3.5,26-02-2023,838.43
6957,1693,User_1693,Pune,Gold,389,Ruchi Mess Multicuisine,Italian,4.9,08-08-2023,551.09
6958,772,User_772,Bangalore,Gold,221,New Mess Non-Veg,Chinese,3.7,03-02-2023,1239.83
6959,341,User_341,Hyderabad,Gold,313,Spice Curry House South Indian,Indian,3.9,21-12-2023,747.89
6960,2884,User_2884,Bangalore,Gold,425,Ruchi Curry House Punjabi,Chinese,4.2,16-04-2023,1225.14
6961,2135,User_2135,Chennai,Gold,165,Udupi Kitchen Chinese,Mexican,4.3,03-03-2023,1160.51
6962,294,User_294,Bangalore,Regular,101,Sai Kitchen South Indian,Mexican,3.9,22-10-2023,1033.18
6963,414,User_414,Chennai,Gold,26,Spice Eatery Family Restaurant,Chinese,4.6,18-10-2023,442.92
6964,362,User_362,Chennai,Gold,181,Classic Foods Pure Veg,Indian,4.0,10-12-2023,1214.83
6965,956,User_956,Chennai,Gold,196,Hotel Curry House Chinese,Italian,5.0,23-05-2023,1409.43
6966,2641,User_2641,Chennai,Regular,102,Darbar Foods Andhra,Italian,4.9,27-04-2023,1444.74
6967,608,User_608,Hyderabad,Regular,378,New Mess North Indian,Italian,4.4,31-05-2023,511.22
6968,1783,User_1783,Hyderabad,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,26-12-2023,211.36
6969,1357,User_1357,Hyderabad,Regular,106,Spice Foods Non-Veg,Indian,4.8,20-06-2023,667.04
6970,2907,User_2907,Hyderabad,Regular,243,Grand Tiffins South Indian,Chinese,4.8,14-11-2023,430.42
6971,782,User_782,Hyderabad,Gold,372,Annapurna Foods North Indian,Italian,4.4,16-01-2023,1450.5
6972,2184,User_2184,Hyderabad,Regular,327,Royal Tiffins Chinese,Indian,3.2,07-10-2023,696.22
6973,2587,User_2587,Bangalore,Gold,164,Udupi Mess Family Restaurant,Italian,3.5,12-08-2023,1134.11
6974,2675,User_2675,Hyderabad,Gold,389,Ruchi Mess Multicuisine,Italian,4.9,07-06-2023,1104.44
6975,601,User_601,Hyderabad,Regular,1,Royal Kitchen Family Restaurant,Chinese,4.8,20-07-2023,844.22
6976,499,User_499,Bangalore,Regular,372,Annapurna Foods North Indian,Italian,4.4,02-05-2023,574.21
6977,1636,User_1636,Bangalore,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,03-09-2023,1379.4
6978,998,User_998,Bangalore,Regular,42,Udupi Mess North Indian,Chinese,3.2,14-02-2023,578.74
6979,1924,User_1924,Pune,Regular,213,Amma Dhaba Punjabi,Indian,3.7,01-10-2023,663.1
6980,2364,User_2364,Chennai,Gold,489,Swagath Foods Punjabi,Italian,3.0,17-11-2023,316.65
6981,2804,User_2804,Hyderabad,Regular,308,Annapurna Biryani Family Restaurant,Italian,4.3,24-04-2023,776.57
6982,888,User_888,Hyderabad,Gold,468,New Restaurant North Indian,Chinese,4.8,11-12-2023,460.26
6983,1885,User_1885,Bangalore,Regular,216,Classic Delights Non-Veg,Italian,3.1,21-01-2023,432.81
6984,575,User_575,Bangalore,Gold,246,Ruchi Tiffins Pure Veg,Mexican,3.9,11-12-2023,1398.85
6985,1106,User_1106,Bangalore,Gold,113,Darbar Biryani Pure Veg,Chinese,5.0,14-12-2023,870.45
6986,1386,User_1386,Hyderabad,Gold,148,Swagath Restaurant North Indian,Italian,3.2,15-12-2023,1212.68
6987,78,User_78,Pune,Gold,146,Swagath Curry House Punjabi,Indian,4.8,17-06-2023,648.72
6988,353,User_353,Chennai,Regular,328,Ruchi Curry House Andhra,Mexican,4.6,04-07-2023,584.0
6989,1763,User_1763,Pune,Regular,100,Spice Delights Family Restaurant,Indian,3.3,07-01-2023,493.13
6990,2026,User_2026,Chennai,Regular,363,Annapurna Mess Pure Veg,Italian,4.9,09-05-2023,1144.01
6991,1632,User_1632,Bangalore,Regular,90,Classic Biryani Pure Veg,Italian,4.8,11-07-2023,1375.21
6992,2331,User_2331,Pune,Gold,44,Classic Dhaba Pure Veg,Indian,3.9,07-04-2023,1007.19
6993,563,User_563,Pune,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,02-03-2023,648.63
6994,485,User_485,Bangalore,Gold,7,Ruchi Biryani Punjabi,Italian,3.2,19-05-2023,495.34
6995,289,User_289,Pune,Regular,446,Annapurna Cafe Andhra,Indian,4.9,11-06-2023,1393.9
6996,1714,User_1714,Chennai,Regular,191,Grand Mess North Indian,Indian,4.0,26-12-2023,1004.88
6997,2405,User_2405,Bangalore,Regular,498,Darbar Tiffins Non-Veg,Chinese,3.9,16-11-2023,1468.75
6998,2100,User_2100,Hyderabad,Regular,223,Amma Eatery Punjabi,Italian,3.4,04-03-2023,1044.55
6999,207,User_207,Bangalore,Gold,258,Spice Curry House Chinese,Indian,3.0,17-10-2023,184.77
7000,385,User_385,Bangalore,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,01-09-2023,523.32
7001,2316,User_2316,Hyderabad,Regular,66,Swagath Dhaba Punjabi,Italian,4.7,19-01-2023,1435.81
7002,420,User_420,Pune,Regular,212,Sai Delights North Indian,Indian,3.2,28-05-2023,1009.5
7003,2775,User_2775,Bangalore,Gold,212,Sai Delights North Indian,Indian,3.2,13-02-2023,476.74
7004,2566,User_2566,Bangalore,Gold,26,Spice Eatery Family Restaurant,Chinese,4.6,06-11-2023,1012.59
7005,295,User_295,Pune,Regular,174,Amma Biryani North Indian,Mexican,3.1,10-08-2023,1211.28
7006,2669,User_2669,Chennai,Regular,322,Sri Cafe Non-Veg,Italian,4.3,17-03-2023,1057.12
7007,983,User_983,Pune,Regular,269,Udupi Mess Pure Veg,Indian,3.5,03-05-2023,1298.23
7008,589,User_589,Pune,Gold,204,Udupi Dhaba Non-Veg,Mexican,4.7,13-07-2023,829.67
7009,293,User_293,Bangalore,Gold,66,Swagath Dhaba Punjabi,Italian,4.7,13-01-2023,481.78
7010,294,User_294,Bangalore,Regular,400,Ruchi Tiffins Non-Veg,Mexican,3.4,29-10-2023,616.56
7011,2554,User_2554,Hyderabad,Gold,387,New Tiffins Andhra,Mexican,3.8,17-04-2023,437.67
7012,2620,User_2620,Pune,Gold,306,Grand Dhaba Non-Veg,Chinese,4.8,24-10-2023,866.73
7013,228,User_228,Pune,Regular,23,Amma Mess Punjabi,Chinese,3.8,21-04-2023,243.13
7014,841,User_841,Pune,Gold,127,Hotel Eatery Family Restaurant,Chinese,5.0,04-09-2023,467.76
7015,2607,User_2607,Hyderabad,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,04-02-2023,1087.84
7016,1476,User_1476,Pune,Gold,167,Grand Tiffins Non-Veg,Italian,4.7,25-07-2023,478.84
7017,1776,User_1776,Chennai,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,03-06-2023,601.28
7018,756,User_756,Hyderabad,Gold,45,Annapurna Restaurant Punjabi,Mexican,3.0,16-10-2023,696.51
7019,1316,User_1316,Chennai,Regular,364,Sri Foods Non-Veg,Mexican,3.4,22-07-2023,648.81
7020,2424,User_2424,Hyderabad,Gold,426,Royal Foods Non-Veg,Chinese,3.5,30-12-2023,1394.62
7021,558,User_558,Hyderabad,Regular,99,Sri Restaurant Family Restaurant,Italian,4.0,01-03-2023,956.58
7022,664,User_664,Pune,Regular,335,New Biryani Family Restaurant,Italian,3.9,25-07-2023,705.06
7023,516,User_516,Hyderabad,Regular,379,New Dhaba South Indian,Mexican,4.1,11-07-2023,117.56
7024,1901,User_1901,Chennai,Regular,459,Sai Delights Non-Veg,Italian,4.6,07-10-2023,831.98
7025,982,User_982,Hyderabad,Regular,472,Darbar Delights Family Restaurant,Chinese,4.3,29-10-2023,1115.04
7026,1105,User_1105,Chennai,Gold,111,Ruchi Dhaba Chinese,Mexican,4.2,01-06-2023,215.83
7027,1689,User_1689,Bangalore,Regular,296,Grand Restaurant Multicuisine,Italian,3.8,16-06-2023,1220.58
7028,504,User_504,Bangalore,Gold,117,Darbar Eatery North Indian,Indian,3.9,12-09-2023,1392.41
7029,252,User_252,Pune,Regular,241,Hotel Biryani Andhra,Chinese,3.9,22-06-2023,564.66
7030,2592,User_2592,Hyderabad,Regular,494,Hotel Restaurant North Indian,Mexican,4.3,09-01-2023,702.21
7031,1331,User_1331,Hyderabad,Gold,341,Amma Biryani Family Restaurant,Chinese,3.2,13-06-2023,985.85
7032,1000,User_1000,Pune,Gold,348,Royal Restaurant Andhra,Italian,3.0,05-02-2023,427.31
7033,2238,User_2238,Chennai,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9,19-08-2023,363.12
7034,952,User_952,Chennai,Gold,420,Ruchi Tiffins Chinese,Italian,4.0,03-02-2023,962.01
7035,1774,User_1774,Bangalore,Regular,242,Classic Dhaba Punjabi,Mexican,4.0,07-06-2023,273.41
7036,1442,User_1442,Bangalore,Gold,97,Annapurna Delights Andhra,Mexican,3.7,01-05-2023,1322.82
7037,2238,User_2238,Chennai,Gold,112,Grand Cafe Punjabi,Chinese,3.2,01-11-2023,923.07
7038,2389,User_2389,Pune,Regular,470,Darbar Foods Multicuisine,Italian,3.6,05-11-2023,581.8
7039,385,User_385,Bangalore,Gold,273,Swagath Delights Andhra,Indian,3.9,20-08-2023,138.74
7040,576,User_576,Pune,Gold,156,Sri Tiffins North Indian,Italian,3.8,04-02-2023,422.47
7041,2717,User_2717,Bangalore,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,27-04-2023,903.53
7042,2669,User_2669,Chennai,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,17-03-2023,1273.81
7043,1944,User_1944,Hyderabad,Gold,256,Sri Curry House Andhra,Italian,3.1,03-02-2023,1087.81
7044,849,User_849,Pune,Regular,416,Amma Cafe Pure Veg,Chinese,4.6,01-09-2023,1152.23
7045,1989,User_1989,Bangalore,Regular,52,Udupi Curry House South Indian,Mexican,4.9,27-03-2023,863.09
7046,1377,User_1377,Pune,Regular,274,Amma Mess Andhra,Mexican,3.3,05-08-2023,1408.74
7047,1430,User_1430,Hyderabad,Regular,466,Sai Cafe South Indian,Italian,4.9,01-06-2023,418.59
7048,662,User_662,Hyderabad,Regular,150,Sri Cafe Non-Veg,Indian,4.2,01-08-2023,782.76
7049,2856,User_2856,Hyderabad,Regular,102,Darbar Foods Andhra,Italian,4.9,05-12-2023,499.36
7050,449,User_449,Pune,Regular,345,Sai Tiffins Chinese,Chinese,4.3,24-07-2023,765.82
7051,1451,User_1451,Bangalore,Regular,76,Amma Kitchen Punjabi,Italian,4.7,23-08-2023,187.22
7052,2343,User_2343,Bangalore,Regular,437,Swagath Tiffins Chinese,Indian,3.3,12-10-2023,744.78
7053,125,User_125,Bangalore,Regular,396,Taste of Delights Non-Veg,Mexican,4.8,29-09-2023,1457.17
7054,1117,User_1117,Hyderabad,Regular,384,Annapurna Biryani Andhra,Mexican,4.6,18-06-2023,458.44
7055,2526,User_2526,Pune,Regular,108,Darbar Curry House North Indian,Chinese,4.0,02-07-2023,1477.33
7056,2181,User_2181,Hyderabad,Regular,377,Amma Kitchen Pure Veg,Mexican,4.0,06-12-2023,400.05
7057,320,User_320,Hyderabad,Gold,454,Taste of Dhaba South Indian,Italian,4.5,02-03-2023,1308.12
7058,1501,User_1501,Hyderabad,Regular,133,Spice Foods Non-Veg,Italian,4.5,15-08-2023,459.7
7059,2720,User_2720,Chennai,Gold,231,New Dhaba Punjabi,Indian,4.1,03-03-2023,176.95
7060,1682,User_1682,Pune,Gold,405,Royal Dhaba Punjabi,Indian,4.8,12-03-2023,1196.66
7061,855,User_855,Chennai,Gold,67,Swagath Tiffins Andhra,Mexican,4.1,22-09-2023,1280.4
7062,663,User_663,Hyderabad,Regular,147,Amma Cafe South Indian,Italian,3.2,14-07-2023,600.15
7063,2130,User_2130,Pune,Gold,303,Swagath Foods Andhra,Mexican,3.2,25-03-2023,269.41
7064,921,User_921,Bangalore,Regular,417,Hotel Biryani North Indian,Mexican,3.0,20-03-2023,650.48
7065,2541,User_2541,Pune,Regular,476,Royal Curry House Multicuisine,Mexican,3.4,07-01-2023,325.37
7066,2750,User_2750,Chennai,Gold,350,Classic Curry House South Indian,Mexican,3.2,14-07-2023,1197.85
7067,983,User_983,Pune,Regular,479,Grand Mess Andhra,Indian,3.8,22-07-2023,1295.67
7068,2499,User_2499,Chennai,Regular,281,Swagath Cafe Non-Veg,Italian,3.8,06-09-2023,279.85
7069,1221,User_1221,Bangalore,Regular,446,Annapurna Cafe Andhra,Indian,4.9,11-10-2023,419.39
7070,110,User_110,Hyderabad,Gold,423,Royal Tiffins Multicuisine,Indian,3.2,24-01-2023,967.01
7071,2303,User_2303,Pune,Gold,50,Taste of Cafe Punjabi,Mexican,4.8,17-08-2023,589.21
7072,167,User_167,Bangalore,Gold,161,Annapurna Biryani South Indian,Mexican,3.8,19-05-2023,1288.14
7073,2716,User_2716,Pune,Regular,103,Darbar Restaurant North Indian,Mexican,4.9,07-04-2023,361.11
7074,46,User_46,Bangalore,Regular,482,Classic Tiffins Pure Veg,Chinese,4.5,23-05-2023,1430.9
7075,147,User_147,Hyderabad,Gold,216,Classic Delights Non-Veg,Italian,3.1,21-06-2023,1019.62
7076,269,User_269,Bangalore,Gold,365,Udupi Kitchen Multicuisine,Italian,3.6,26-01-2023,946.9
7077,944,User_944,Bangalore,Regular,80,Spice Mess Chinese,Italian,3.9,06-03-2023,1265.37
7078,1064,User_1064,Pune,Regular,431,Udupi Tiffins Punjabi,Mexican,4.6,08-05-2023,1285.27
7079,859,User_859,Hyderabad,Gold,153,Annapurna Mess Andhra,Italian,4.7,28-05-2023,994.42
7080,1514,User_1514,Pune,Gold,293,Royal Eatery South Indian,Italian,3.0,06-03-2023,1346.19
7081,356,User_356,Pune,Gold,103,Darbar Restaurant North Indian,Mexican,4.9,30-11-2023,276.04
7082,1298,User_1298,Chennai,Gold,471,Swagath Tiffins Punjabi,Indian,3.0,14-09-2023,1016.59
7083,2034,User_2034,Pune,Gold,145,Amma Restaurant South Indian,Italian,3.1,05-11-2023,1363.65
7084,1683,User_1683,Chennai,Gold,460,New Biryani Andhra,Chinese,4.5,12-12-2023,344.32
7085,1783,User_1783,Hyderabad,Regular,321,Sai Restaurant Non-Veg,Chinese,4.7,06-11-2023,854.71
7086,732,User_732,Bangalore,Regular,140,Royal Tiffins Punjabi,Italian,3.3,16-05-2023,638.15
7087,705,User_705,Bangalore,Regular,377,Amma Kitchen Pure Veg,Mexican,4.0,02-06-2023,1385.69
7088,965,User_965,Chennai,Gold,14,Taste of Tiffins North Indian,Indian,3.8,05-12-2023,1144.28
7089,2622,User_2622,Pune,Regular,366,Swagath Mess Chinese,Indian,4.5,27-10-2023,924.95
7090,314,User_314,Pune,Regular,488,New Biryani North Indian,Chinese,4.1,14-12-2023,1044.24
7091,2269,User_2269,Hyderabad,Regular,61,Hotel Curry House North Indian,Italian,4.4,05-03-2023,1335.63
7092,2982,User_2982,Chennai,Gold,330,Udupi Eatery Multicuisine,Italian,3.9,19-04-2023,914.57
7093,998,User_998,Bangalore,Regular,9,Classic Mess Family Restaurant,Italian,3.1,28-10-2023,291.51
7094,264,User_264,Pune,Regular,448,Amma Biryani Family Restaurant,Mexican,3.4,18-11-2023,1330.28
7095,1719,User_1719,Pune,Gold,181,Classic Foods Pure Veg,Indian,4.0,28-12-2023,1297.09
7096,661,User_661,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6,21-03-2023,793.31
7097,2379,User_2379,Chennai,Regular,395,Royal Restaurant Punjabi,Mexican,4.0,10-04-2023,217.59
7098,2732,User_2732,Hyderabad,Regular,258,Spice Curry House Chinese,Indian,3.0,09-11-2023,510.73
7099,2346,User_2346,Hyderabad,Regular,66,Swagath Dhaba Punjabi,Italian,4.7,16-12-2023,647.95
7100,2060,User_2060,Pune,Regular,250,Sai Foods Non-Veg,Mexican,3.4,15-12-2023,522.31
7101,975,User_975,Pune,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3,06-05-2023,798.45
7102,1933,User_1933,Hyderabad,Regular,42,Udupi Mess North Indian,Chinese,3.2,01-08-2023,1002.4
7103,2267,User_2267,Pune,Regular,158,Hotel Biryani Pure Veg,Indian,4.5,24-01-2023,702.75
7104,882,User_882,Pune,Gold,384,Annapurna Biryani Andhra,Mexican,4.6,01-05-2023,1470.91
7105,2323,User_2323,Bangalore,Gold,392,Classic Tiffins Chinese,Italian,3.3,19-11-2023,1131.42
7106,2169,User_2169,Bangalore,Regular,39,Ruchi Delights South Indian,Indian,4.8,11-10-2023,745.2
7107,2929,User_2929,Bangalore,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,08-03-2023,344.25
7108,1349,User_1349,Chennai,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,01-08-2023,682.65
7109,1024,User_1024,Chennai,Gold,375,Hotel Delights Multicuisine,Chinese,4.3,29-07-2023,359.91
7110,2934,User_2934,Hyderabad,Gold,43,Sai Cafe North Indian,Chinese,4.9,08-02-2023,1085.63
